Date,carry_pnl
2010-05-17,0.3013318996164832
2010-05-18,-1.730308754754259
2010-05-19,1.7575124376902589
2010-05-20,0.6994634572900144
2010-05-21,0.7155328432427221
2010-05-24,-1.707610377316443
2010-05-25,-0.020364362389374557
2010-05-26,-1.3992745240695132
2010-05-27,1.4388214601083582
2010-05-28,-0.58902893365263
2010-05-31,0.14821853175246424
2010-06-01,-0.4357054358934298
2010-06-02,0.060746307930606425
2010-06-03,-0.5581372516029609
2010-06-04,-1.632087790937753
2010-06-07,-0.3672163452599242
2010-06-08,0.42279514685512054
2010-06-09,0.17835660803485753
2010-06-10,0.9830600697376762
2010-06-11,0.052971733654022524
2010-06-14,0.8906739199459862
2010-06-15,0.8350084186666634
2010-06-16,-0.0460840988965483
2010-06-17,0.5797618822958761
2010-06-18,0.09974776683924491
2010-06-21,-0.5872614095124573
2010-06-22,-0.32140922121974
2010-06-23,0.3696494186968935
2010-06-24,0.1609632226779456
2010-06-25,0.2996819579976856
2010-06-28,-0.7435355267171873
2010-06-29,-0.7294309652062125
2010-06-30,0.36951061700681853
2010-07-01,2.2552987271894698
2010-07-02,0.5183874270818428
2010-07-05,-0.23575682151209532
2010-07-06,0.7037316037624058
2010-07-07,0.08378003876139406
2010-07-08,0.4930241102283184
2010-07-09,-0.3834724750760937
2010-07-12,-0.3923034660481467
2010-07-13,1.045736234540573
2010-07-14,0.16583964045691624
2010-07-15,1.4774557522794773
2010-07-16,0.037663173647245474
2010-07-19,0.09362708685159982
2010-07-20,-0.34727637369491027
2010-07-21,-0.9632935415240684
2010-07-22,1.0642949895463605
2010-07-23,0.08924963903983452
2010-07-26,0.6987567655478699
2010-07-27,-0.05057714639545852
2010-07-28,0.022199025155333896
2010-07-29,0.6700780511081195
2010-07-30,-0.2872402832954646
2010-08-02,1.0800476390130376
2010-08-03,0.38405360805758293
2010-08-04,0.011799997080408353
2010-08-05,-0.49606815409907745
2010-08-06,0.18826473945594002
2010-08-09,0.8241168715329594
2010-08-10,-0.40846888105491863
2010-08-11,-0.3289553216076768
2010-08-12,-2.607718820866234
2010-08-13,-0.09859674308999589
2010-08-16,-0.42540992632212615
2010-08-17,0.3328556831079077
2010-08-18,0.5410525968085694
2010-08-19,-0.17092053607057345
2010-08-20,-0.3654696359256304
2010-08-23,-0.732679334688971
2010-08-24,-0.580008714122035
2010-08-25,-0.00462737272846625
2010-08-26,0.25718399857442287
2010-08-27,0.3466889264252815
2010-08-30,0.4084025629241095
2010-08-31,-0.6808953230492909
2010-09-01,0.18041311948184813
2010-09-02,0.9192581552196682
2010-09-03,0.19121409466823502
2010-09-06,0.5652613230096387
2010-09-07,-0.18784583384681142
2010-09-08,-1.4787665676381567
2010-09-09,0.4374275696710478
2010-09-10,-0.29455437029823894
2010-09-13,0.22346927898651836
2010-09-14,1.2234203583193048
2010-09-15,0.9377177095799272
2010-09-16,0.19125651520585651
2010-09-17,0.47884268438921906
2010-09-20,-0.2100927348622772
2010-09-21,0.18805769812674789
2010-09-22,1.4556298690768854
2010-09-23,1.017753817827255
2010-09-24,-0.5263924601423609
2010-09-27,1.2292696441694118
2010-09-28,-0.2856307822568127
2010-09-29,0.9882061011917687
2010-09-30,0.4320225760439722
2010-10-01,-0.03177779968971395
2010-10-04,1.1656175995050366
2010-10-05,-0.7375975255840883
2010-10-06,1.1740050451548634
2010-10-07,0.632111174114175
2010-10-08,0.06889001207247558
2010-10-11,0.39123402624713366
2010-10-12,-0.6874137811674952
2010-10-13,0.2758826576351292
2010-10-14,0.37290838165848217
2010-10-15,0.7590513768316653
2010-10-18,-0.732750091368134
2010-10-19,-0.19185995068203288
2010-10-20,-1.410634200108296
2010-10-21,1.629552138180984
2010-10-22,-0.31996478031467435
2010-10-25,0.23046966396429447
2010-10-26,0.046676621233893156
2010-10-27,-0.6693729454106123
2010-10-28,-0.5394489485625764
2010-10-29,0.011810945830070807
2010-11-01,1.4567563725003063
2010-11-02,-0.44770810333327193
2010-11-03,0.9080931347382748
2010-11-04,0.6601597972370699
2010-11-05,0.7227060995604218
2010-11-08,-1.0382969855015745
2010-11-09,-1.4630633443214358
2010-11-10,-0.693830353099556
2010-11-11,0.038578852532100694
2010-11-12,-1.116316553873542
2010-11-15,0.5657605053496106
2010-11-16,-0.8560680639420559
2010-11-17,-0.610092278124913
2010-11-18,0.4816273745021138
2010-11-19,0.7715991160129609
2010-11-22,0.6729310040205383
2010-11-23,-1.029462441473522
2010-11-24,-1.5852401037787345
2010-11-25,-0.20020134226028108
2010-11-26,-0.1237538098876334
2010-11-29,-0.7282043986533204
2010-11-30,-1.0056935213582197
2010-12-01,-0.8447701607643965
2010-12-02,1.0297155070341735
2010-12-03,0.7039243377058746
2010-12-06,1.5394168257618468
2010-12-07,-0.9541464929399335
2010-12-08,-0.3059141147556399
2010-12-09,0.05884566273752778
2010-12-10,-0.05374956586154389
2010-12-13,-0.30231345500949525
2010-12-14,1.504270835869309
2010-12-15,-0.24571997673242252
2010-12-16,-1.0176798525963149
2010-12-17,0.13289333731155706
2010-12-20,-0.5302760011938579
2010-12-21,-0.34496540644521345
2010-12-22,-0.20111540050696264
2010-12-23,0.2063924101321779
2010-12-24,0.1017021570463017
2010-12-27,-0.3242204241805491
2010-12-28,0.8491524308876286
2010-12-29,-0.7744762877533284
2010-12-30,1.063571067171959
2010-12-31,0.5907331860946885
2011-01-03,0.4626661015769973
2011-01-04,0.004467811300917779
2011-01-05,-0.25563475636334876
2011-01-06,-1.227974421639555
2011-01-07,-1.3413641931700138
2011-01-10,-0.6184762594899418
2011-01-11,0.552962788042477
2011-01-12,0.15908571680224304
2011-01-13,1.1183152388789641
2011-01-14,1.7111958089781887
2011-01-17,0.23929101337936687
2011-01-18,-0.710104240936521
2011-01-19,0.7190125227111932
2011-01-20,0.5638373113871997
2011-01-21,0.13092938093819395
2011-01-24,1.1561515903148467
2011-01-25,0.1924181999454433
2011-01-26,0.3199475848186861
2011-01-27,0.1878140170090914
2011-01-28,0.10712592406896815
2011-01-31,-1.0639078166867433
2011-02-01,1.0466043509609557
2011-02-02,0.8552816714576583
2011-02-03,-0.0746277153380992
2011-02-04,-1.396654458571217
2011-02-07,-0.32709523021935416
2011-02-08,0.13743139346765187
2011-02-09,0.26967734804801413
2011-02-10,0.7002584572059489
2011-02-11,-0.8591285001233573
2011-02-14,-0.640420646752593
2011-02-15,-0.20210761264773947
2011-02-16,0.14195734213945377
2011-02-17,0.5796525956708376
2011-02-18,0.3851201053107989
2011-02-21,0.6771270205928326
2011-02-22,-0.21492518074727185
2011-02-23,-0.05045619777956367
2011-02-24,0.670956178853721
2011-02-25,0.41794640474744904
2011-02-28,-0.5839556162124449
2011-03-01,0.6448809369639319
2011-03-02,-0.34760862685788707
2011-03-03,0.6979094453679724
2011-03-04,0.6761134625083043
2011-03-07,0.2652360694289091
2011-03-08,-0.1790057038725812
2011-03-09,-0.4611657246694212
2011-03-10,0.043064671341458416
2011-03-11,-0.7161119214648182
2011-03-14,0.9984789445692699
2011-03-15,0.42439111643893246
2011-03-16,-0.029478041197150695
2011-03-17,-0.7149484303571041
2011-03-18,1.0733349193078723
2011-03-21,1.0132747640038187
2011-03-22,0.3403672224400911
2011-03-23,-0.3324060815894536
2011-03-24,-0.4271758950447624
2011-03-25,0.4790694086183267
2011-03-28,-0.997394679062108
2011-03-29,0.39471365585427853
2011-03-30,0.23519653968827603
2011-03-31,0.08446596421725072
2011-04-01,0.27697241039382203
2011-04-04,0.4931659220299367
2011-04-05,-0.010212603908577034
2011-04-06,0.005444288005496123
2011-04-07,0.8263303066226579
2011-04-08,-0.21941028289906295
2011-04-11,1.150785534627613
2011-04-12,-0.1550734625005823
2011-04-13,0.2785594859155138
2011-04-14,-0.22459166681716436
2011-04-15,-0.05675718832503507
2011-04-18,-0.09504589403160901
2011-04-19,-1.307576766500873
2011-04-20,0.8108481710130788
2011-04-21,1.2329496575277488
2011-04-22,0.2945156598476384
2011-04-25,0.05218493535869562
2011-04-26,0.1626038255099327
2011-04-27,0.7573776089333017
2011-04-28,0.6372601092528241
2011-04-29,0.4450607922415306
2011-05-02,-0.30028802481525396
2011-05-03,0.21392485156316865
2011-05-04,0.07628461034291933
2011-05-05,-0.01120099080153536
2011-05-06,-1.930457255391721
2011-05-09,-1.2873234709895542
2011-05-10,0.17341610482669578
2011-05-11,0.2557716741627414
2011-05-12,-1.3856169980895672
2011-05-13,0.20170927707554576
2011-05-16,-1.0921944655909233
2011-05-17,0.5800666108561114
2011-05-18,0.7928415028391589
2011-05-19,-0.08445750554204601
2011-05-20,0.4396652822273528
2011-05-23,-1.4431470125284895
2011-05-24,-0.4785546400147611
2011-05-25,0.45566029737031943
2011-05-26,-0.08753173522279556
2011-05-27,0.368101430308998
2011-05-30,1.1791223211890356
2011-05-31,0.18710152918139933
2011-06-01,0.7470920113889667
2011-06-02,-0.5643629000878891
2011-06-03,0.9913151844768098
2011-06-06,1.1973772706401764
2011-06-07,-0.4801314389576705
2011-06-08,0.7164371689848403
2011-06-09,-0.5615190847326035
2011-06-10,-0.5800170586544251
2011-06-13,-1.2316982965345613
2011-06-14,0.5990057987493358
2011-06-15,0.24201686270554634
2011-06-16,-1.859903140107655
2011-06-17,0.13315037129045804
2011-06-20,0.6414444082636084
2011-06-21,0.294339918486769
2011-06-22,0.4043749845622391
2011-06-23,-0.45665169518734894
2011-06-24,-0.297613105048794
2011-06-27,-0.6563748177397577
2011-06-28,1.033801414690888
2011-06-29,0.2992797606802433
2011-06-30,0.8516600324525114
2011-07-01,0.13710607249587947
2011-07-04,0.333732785266988
2011-07-05,0.10270138801308226
2011-07-06,-0.8496689566972804
2011-07-07,-0.6590122406219645
2011-07-08,0.2420761437707586
2011-07-11,-1.100788306309819
2011-07-12,-1.1298794567297432
2011-07-13,-0.49865876399572406
2011-07-14,1.8935669890989715
2011-07-15,-0.5297644735267892
2011-07-18,-0.20424639062703864
2011-07-19,-0.06653842760620532
2011-07-20,0.44386255052248913
2011-07-21,0.6951336061932767
2011-07-22,1.0582488860372774
2011-07-25,-0.18139130687128135
2011-07-26,-0.10540102252948325
2011-07-27,0.9582995041549303
2011-07-28,-0.9232084814952468
2011-07-29,-0.27310614283901913
2011-08-01,0.25844088228930695
2011-08-02,-0.697416025557368
2011-08-03,-0.6116642529314431
2011-08-04,1.2718955131969134
2011-08-05,-1.999507725258626
2011-08-08,1.63839665155473
2011-08-09,-0.8542426360692246
2011-08-10,1.5000942239815351
2011-08-11,-1.8005055211588017
2011-08-12,0.7297685723035963
2011-08-15,0.3723691676286389
2011-08-16,1.156651408630116
2011-08-17,-0.26722125546200237
2011-08-18,0.2287034719220815
2011-08-19,-0.716399949306995
2011-08-22,0.35023899409504233
2011-08-23,-0.04496586830883831
2011-08-24,0.5409407752335782
2011-08-25,-0.15916345575139323
2011-08-26,-0.2609669431752337
2011-08-29,0.8833005699526941
2011-08-30,0.21418368757382678
2011-08-31,-0.6173316417516173
2011-09-01,-0.39369189684765327
2011-09-02,-0.7735723213877055
2011-09-05,-0.6971516417347612
2011-09-06,-0.6577462935593581
2011-09-07,-0.4141059775921052
2011-09-08,0.5995435556117201
2011-09-09,-1.284794273552542
2011-09-12,-2.1682301164461126
2011-09-13,0.44867318381405785
2011-09-14,0.2011899725852917
2011-09-15,0.45003804791603486
2011-09-16,0.9030683292444441
2011-09-19,-1.1783319284627503
2011-09-20,-0.6892976847453769
2011-09-21,0.6594959777878606
2011-09-22,-0.7786165358464991
2011-09-23,-0.7643191562155094
2011-09-26,0.5266903009069623
2011-09-27,-0.2013182834719851
2011-09-28,0.4867575094053722
2011-09-29,-0.31700912053192476
2011-09-30,0.36780989606098324
2011-10-03,-1.6317894742302885
2011-10-04,-1.2369405855867932
2011-10-05,1.0310477770109405
2011-10-06,0.08584217003832495
2011-10-07,0.6776822298611873
2011-10-10,-0.28294844748413817
2011-10-11,1.8593059446994908
2011-10-12,0.08751987373250003
2011-10-13,1.0784298202446863
2011-10-14,-0.3976719094922587
2011-10-17,1.0771579930601627
2011-10-18,-0.9653541064346627
2011-10-19,-0.01636800698442409
2011-10-20,0.19403074484178884
2011-10-21,0.11440767156529752
2011-10-24,0.5347619758903965
2011-10-25,0.5498405436858644
2011-10-26,-0.11551177717692984
2011-10-27,-0.18613573001320938
2011-10-28,2.1301725134105
2011-10-31,-0.20176818748757208
2011-11-01,-1.988586997290176
2011-11-02,-1.4711825485568875
2011-11-03,0.26073706084699944
2011-11-04,1.0287159521109146
2011-11-07,-0.2584881611105039
2011-11-08,-0.20025044860839114
2011-11-09,0.4932737623484673
2011-11-10,-2.1803055584417477
2011-11-11,0.6265311800238926
2011-11-14,1.327381747560985
2011-11-15,-1.1763637694226003
2011-11-16,-0.8508798642922533
2011-11-17,-0.47857800827854624
2011-11-18,0.1383102497317268
2011-11-21,0.56866561924655
2011-11-22,-0.32579586710017594
2011-11-23,0.2900431966078032
2011-11-24,-1.2525081794291237
2011-11-25,-0.1455474152735614
2011-11-28,-0.09623618889447183
2011-11-29,0.038507837782381094
2011-11-30,0.06516605466936887
2011-12-01,0.9066967906285084
2011-12-02,0.18220502374097225
2011-12-05,-0.3222588061638165
2011-12-06,-0.22993669137942319
2011-12-07,0.200259635952188
2011-12-08,-0.05036404144602158
2011-12-09,-0.42468202229158925
2011-12-12,0.2303375658867568
2011-12-13,-1.5002277952125609
2011-12-14,-1.1488859981122923
2011-12-15,-0.2279389892359207
2011-12-16,0.3313371106722418
2011-12-19,0.09000952131341666
2011-12-20,-0.21265401956199192
2011-12-21,0.6258671230473523
2011-12-22,-0.355778485401137
2011-12-23,0.13397507592926017
2011-12-26,-0.050853844826720396
2011-12-27,0.054372233940114256
2011-12-28,0.175897837266753
2011-12-29,-1.1027210059985582
2011-12-30,0.23391253772658271
2012-01-02,0.06465288780398426
2012-01-03,-0.13644471977388717
2012-01-04,0.8963670841122595
2012-01-05,-0.947737400821208
2012-01-06,-1.0410548750398763
2012-01-09,-0.8746613307053869
2012-01-10,0.7621369005473555
2012-01-11,-0.17771730080916315
2012-01-12,-0.20791030200261462
2012-01-13,0.767302686328189
2012-01-16,-1.3289225044708197
2012-01-17,0.1694048674565629
2012-01-18,0.6325300186431265
2012-01-19,0.9485740686950267
2012-01-20,0.7770705772996545
2012-01-23,-0.5868366855862894
2012-01-24,1.1085204817876948
2012-01-25,0.11936403776974247
2012-01-26,0.5184694541425949
2012-01-27,-0.10017070189005661
2012-01-30,0.9093608888809113
2012-01-31,-0.5078578270711454
2012-02-01,-0.46596541320996776
2012-02-02,0.7198337049670434
2012-02-03,-0.23874681384972174
2012-02-06,-0.04265359416122938
2012-02-07,-0.030819787059654935
2012-02-08,0.9736614655752152
2012-02-09,0.011171070668125616
2012-02-10,0.23665640931624932
2012-02-13,-0.28069104618069773
2012-02-14,-0.586668188573175
2012-02-15,-0.1728689733181854
2012-02-16,-0.5663580114991684
2012-02-17,0.5361782586918162
2012-02-20,0.7951421413852744
2012-02-21,-0.1580006414012569
2012-02-22,0.3020990712264693
2012-02-23,0.1052464269586717
2012-02-24,0.8965962731524502
2012-02-27,0.7300222930369082
2012-02-28,-0.4389586166952619
2012-02-29,0.5421389024627632
2012-03-01,-1.1612578172697674
2012-03-02,0.024498043257731306
2012-03-05,-0.9963239970611659
2012-03-06,0.3109491583598689
2012-03-07,-0.7661186187616797
2012-03-08,0.1372403164834779
2012-03-09,1.0334058223572085
2012-03-12,-1.101648044233139
2012-03-13,0.3398394213471767
2012-03-14,-0.6581677422937693
2012-03-15,-0.43257291519371854
2012-03-16,0.4418508459565096
2012-03-19,0.7831216269308938
2012-03-20,0.40594127278327785
2012-03-21,0.07469040739067068
2012-03-22,-0.1316893518762685
2012-03-23,-0.09452102702783849
2012-03-26,0.6242124236329305
2012-03-27,0.589318182146803
2012-03-28,-0.22368258104056848
2012-03-29,-0.007484690635617408
2012-03-30,-0.08207245025961818
2012-04-02,0.3670020379127281
2012-04-03,-0.17563945080060206
2012-04-04,-0.8028122408825944
2012-04-05,-0.6045220665844342
2012-04-06,-0.5916104813043888
2012-04-09,0.14078854647392447
2012-04-10,0.2573877989528406
2012-04-11,-0.27683523391183185
2012-04-12,0.36481006800116456
2012-04-13,0.5373797784906209
2012-04-16,-0.9768442326493265
2012-04-17,0.547955562240332
2012-04-18,0.07685331121861094
2012-04-19,-0.10695139636783813
2012-04-20,0.20819152962084364
2012-04-23,0.48155444972846073
2012-04-24,-0.3894135678884636
2012-04-25,0.3590114451421267
2012-04-26,0.2755007516096253
2012-04-27,-0.3058765428940735
2012-04-30,0.4168568631559899
2012-05-01,-0.0033189208894113253
2012-05-02,0.00991590335568393
2012-05-03,-0.6893423104380736
2012-05-04,0.07567578698601807
2012-05-07,-1.3927906680221813
2012-05-08,0.7114734754578245
2012-05-09,-0.4981946560684569
2012-05-10,-0.44389920052751997
2012-05-11,-0.003013407017243841
2012-05-14,-0.2415139558830326
2012-05-15,-0.5175874805418867
2012-05-16,-0.7443227788284462
2012-05-17,-0.028281469485286204
2012-05-18,-0.24438393840128247
2012-05-21,0.615600108684089
2012-05-22,0.3041221850680065
2012-05-23,-1.1364484281255387
2012-05-24,-0.8099176966149119
2012-05-25,-0.19085248718421488
2012-05-28,0.2933533814622552
2012-05-29,-0.3414011116067428
2012-05-30,-0.3651355036176668
2012-05-31,-0.8226444702760377
2012-06-01,-0.0896374516130477
2012-06-04,0.3498999469979863
2012-06-05,0.8687660203774178
2012-06-06,-0.3652680140603687
2012-06-07,0.8980991906834657
2012-06-08,-0.015829407618098146
2012-06-11,0.6205276142197624
2012-06-12,-1.3221927748874707
2012-06-13,0.22166441680347704
2012-06-14,0.5610491358532366
2012-06-15,0.43775064546555664
2012-06-18,0.6359270127910627
2012-06-19,-0.838310072349524
2012-06-20,0.6665507288945299
2012-06-21,0.009316609136944543
2012-06-22,-1.0125789551440112
2012-06-25,-0.08494982016674646
2012-06-26,-0.25363392487617875
2012-06-27,-0.12814123084805562
2012-06-28,-0.10300115675119514
2012-06-29,-0.2522852185070923
2012-07-02,1.7352965289649442
2012-07-03,-0.5725078570414627
2012-07-04,0.19809511018737957
2012-07-05,-0.7017400636425808
2012-07-06,-0.9920852271983498
2012-07-09,-0.9465864002030533
2012-07-10,0.39033016998704095
2012-07-11,-0.4945903049112743
2012-07-12,-0.06553034291068849
2012-07-13,-0.43683550444975905
2012-07-16,0.4870903121793918
2012-07-17,0.1685604530320628
2012-07-18,0.23026929536464347
2012-07-19,-0.13824283499713763
2012-07-20,0.004282275343026054
2012-07-23,-1.1998972331920017
2012-07-24,-0.015058094178668768
2012-07-25,-0.5059596714026449
2012-07-26,0.6578049039380973
2012-07-27,1.1569563614457072
2012-07-30,0.2242674480359641
2012-07-31,-0.35926365123595816
2012-08-01,0.29155229058910326
2012-08-02,-0.42017931841430156
2012-08-03,-0.49144610014984214
2012-08-06,2.045355028061688
2012-08-07,-0.30104119650364025
2012-08-08,-0.015588149310813426
2012-08-09,-0.10099545471529692
2012-08-10,-0.6333923511926132
2012-08-13,-0.11002786466946246
2012-08-14,0.41762429981825056
2012-08-15,-0.003130690206734621
2012-08-16,-0.28620574637556184
2012-08-17,0.5637635425816301
2012-08-20,-0.17735346407341535
2012-08-21,0.17704763850937277
2012-08-22,1.0023691958277015
2012-08-23,0.47188978981030083
2012-08-24,0.22250195343591905
2012-08-27,-0.42611154620114944
2012-08-28,-0.013311391402229256
2012-08-29,0.5733398935618889
2012-08-30,-0.31714975993638594
2012-08-31,-0.1535845038612843
2012-09-03,0.5544258986086709
2012-09-04,0.0846875489180221
2012-09-05,-0.40530937621823804
2012-09-06,0.5496389532949342
2012-09-07,0.24892431193399567
2012-09-10,1.3116912422526827
2012-09-11,-0.25916632800310757
2012-09-12,0.7135578507147633
2012-09-13,0.4083990173756269
2012-09-14,0.7084047777207114
2012-09-17,0.9675382072660055
2012-09-18,-0.039333553341708294
2012-09-19,-0.47862133446606725
2012-09-20,0.10055229945385435
2012-09-21,-0.6415939333552834
2012-09-24,-0.011331515741841436
2012-09-25,-0.19808609520981513
2012-09-26,-0.31254080396904693
2012-09-27,-0.13389537184208544
2012-09-28,0.2542492720923495
2012-10-01,-0.7844794340478717
2012-10-02,0.6253263157018824
2012-10-03,0.22793097329064094
2012-10-04,0.06026908561003741
2012-10-05,0.7349234208176736
2012-10-08,0.012757814514691157
2012-10-09,-0.2903342910648088
2012-10-10,-0.9085435941677766
2012-10-11,0.008589786383006448
2012-10-12,0.5889023934789794
2012-10-15,0.10339698740893799
2012-10-16,0.20292755469710766
2012-10-17,1.0777016242746018
2012-10-18,0.07415765124246798
2012-10-19,-0.35278556896761737
2012-10-22,-0.3316780502800487
2012-10-23,0.37388364170268806
2012-10-24,-0.7336463503763657
2012-10-25,-0.056257175456292385
2012-10-26,-0.19863227881455336
2012-10-29,-0.08414346574986409
2012-10-30,-0.11411613277315102
2012-10-31,0.42899362882183323
2012-11-01,0.027966647159766156
2012-11-02,-0.12103508400834184
2012-11-05,-0.908792958929458
2012-11-06,-0.19010236651635926
2012-11-07,0.052058149832542866
2012-11-08,-0.36732151944899316
2012-11-09,-0.10624487132110949
2012-11-12,-0.14252093459218573
2012-11-13,-0.10338114030856993
2012-11-14,0.008527346773590239
2012-11-15,0.18663328280121017
2012-11-16,0.4167958463914295
2012-11-19,-0.16982523885128997
2012-11-20,0.08638785936111448
2012-11-21,0.36030499652925096
2012-11-22,0.402706352538737
2012-11-23,0.087027044285376
2012-11-26,0.7284581047569905
2012-11-27,0.17073447174517642
2012-11-28,-0.3673838352063308
2012-11-29,0.12503100561660485
2012-11-30,0.16409271496743427
2012-12-03,0.20303628189535794
2012-12-05,0.8013820640366431
2012-12-06,-0.21449628967978307
2012-12-07,-0.8120919386486125
2012-12-10,-0.41982513123332565
2012-12-11,0.25734994991397087
2012-12-12,0.5853571266691227
2012-12-13,0.41870822480083447
2012-12-14,0.09946462004563617
2012-12-17,0.6878217581646084
2012-12-18,5.144049029515152e-05
2012-12-19,0.5094559303266633
2012-12-20,-0.11105343833994752
2012-12-21,0.1772371366408343
2012-12-24,-0.39754586334057596
2012-12-25,-0.003918352647030998
2012-12-26,0.007947208389968985
2012-12-27,0.3512347883470046
2012-12-28,0.19328043814441642
2012-12-31,-0.14694301023327472
2013-01-01,-0.1916663272215291
2013-01-02,-0.018527150375108326
2013-01-03,-0.11084083531270328
2013-01-04,-1.1324532981529134
2013-01-07,0.28983935704450237
2013-01-08,0.44790696864520085
2013-01-09,-0.3184153495376485
2013-01-10,-0.20252364520246258
2013-01-11,1.6664529694772112
2013-01-14,0.6908189713769886
2013-01-15,0.12686689557617759
2013-01-16,-0.5125131964855922
2013-01-17,-0.12511780400368266
2013-01-18,0.6211200848661003
2013-01-21,-0.37009904667189564
2013-01-22,-0.05604055424894283
2013-01-23,0.026505692782657908
2013-01-24,-0.033395792951845804
2013-01-25,0.46405898634744314
2013-01-28,0.744142612459342
2013-01-29,-0.13879984659478928
2013-01-30,0.3445953300418525
2013-01-31,0.5747739509215977
2013-02-01,0.3217965110825616
2013-02-04,0.30032649126778277
2013-02-05,-1.0011094398519493
2013-02-06,0.5226438163032643
2013-02-07,-0.4163168437016418
2013-02-08,-0.9919370416475115
2013-02-11,-0.13422310993699282
2013-02-12,0.27157374919206667
2013-02-13,0.36909038423954543
2013-02-14,-0.04859480815027628
2013-02-15,-0.6754545535844925
2013-02-18,-0.04310644843655287
2013-02-19,0.03190788741449513
2013-02-20,0.37158266494858316
2013-02-21,-0.9121868879527761
2013-02-22,-0.5876391341196274
2013-02-25,0.035520735290550665
2013-02-26,-0.9887100818004535
2013-02-27,0.01441230963014628
2013-02-28,0.6567446325325854
2013-03-01,-0.6867056560893314
2013-03-04,-0.3062359312298646
2013-03-05,0.15508697642019342
2013-03-06,0.10308377940400626
2013-03-07,-0.5295803427107171
2013-03-08,1.0253702511252183
2013-03-11,-0.9211399501803774
2013-03-12,0.3513505080555257
2013-03-13,-0.018174308424301344
2013-03-14,-0.5378721312251589
2013-03-15,0.4234249559939285
2013-03-18,-0.8998671149028747
2013-03-19,0.41223993472354614
2013-03-20,-0.6205644667274135
2013-03-21,0.610433927881171
2013-03-22,-0.27643499095424406
2013-03-25,0.9428142189574218
2013-03-26,-1.2719764260849198
2013-03-27,0.020737459530428826
2013-03-28,-0.6330666578582722
2013-03-29,0.3047637976424433
2013-04-01,-0.05569850760546169
2013-04-02,0.35426412857854084
2013-04-03,-0.22313110017858073
2013-04-04,0.23894493216181645
2013-04-05,0.6136845685483727
2013-04-08,0.5162101687102238
2013-04-09,0.2941498717025981
2013-04-10,0.3982406330284627
2013-04-11,-0.18288737270322208
